Year,Company/Brand,Sector,Stage,Amount($),HeadQuarter
2021,InnerHour,Agriculture,Series A,5200000.0,Mumbai
2021,Origo,Technology,Debt Financing,10000000.0,Gurugram
2021,ExMyB,Business Intelligence,Seed,6000000.0,Hyderabad
2021,Elucidata,Technology,Pre-Series,5000000.0,Bengaluru
2021,Saveo,Technology,Seed,4000000.0,Bengaluru
2021,Qin1,Technology,Pre-Series,6000000.0,Gurugram
2021,DotPe,Technology,Seed,8000000.0,Bengaluru
2021,Taskmo,Commerce,Seed,1400000.0,New Delhi
2021,MasterMentors,Technology,Seed,1500000.0,Chennai
2021,KIKO TV,Commerce,Pre-Series,6000000.0,Pune
2021,Quali55Care,Health,Seed,6000000.0,Tangerang
2021,Ruptok,Technology,Seed,10000000.0,Bengaluru
2021,RevFin,Technology,Seed,6000000.0,California
2021,SeeVC,Technology,Seed,1000000.0,Bengaluru
2021,Junio,Technology,Seed,1000000.0,California
2021,VenWiz,Commerce,Seed,300000.0,Mumbai
2021,Vista Rooms,Hospitality,Seed,1000000.0,Berlin
2021,Makers Hive,Technology,Seed,9000000.0,Seattle
2021,Headfone,Agriculture,Seed,3000000.0,Mumbai
2021,Zouk,Lifestyle,Seed,6000000.0,Andheri
2021,MPL,Agriculture,Seed,5000000.0,Pune
2021,GrowFix,Technology,Seed,2000000.0,Hyderabad
2021,Bombay Shaving Company,Lifestyle,Seed,6000000.0,Bengaluru
2021,BeyondSkool,Technology,Seed,2000000.0,Mumbai
2021,Mindler,Technology,Pre-Series,1000000.0,California
2021,Fashinza,Commerce,Seed,2600000.0,Singapore
2021,BharatPe,Technology,Debt Financing,6000000.0,Delhi
2021,Turnip,Agriculture,Seed,1600000.0,Mumbai
2021,Furlenco,Lifestyle,Seed,2000000.0,Bengaluru
2021,Inficold,Energy,Pre-Series,900000.0,Bengaluru
2021,KIWI,Technology,Seed,250000.0,Bengaluru
2021,Digit Insurance,Technology,Seed,6000000.0,Gurugram
2021,BharatPe,Technology,Debt Financing,10000000.0,New Delhi
2021,MFine,Health,Seed,16000000.0,Mumbai
2021,Udayy,Technology,Seed,2500000.0,Gurgaon
2021,Lohum,Agriculture,Seed,7000000.0,Gurgaon
2021,Darwinbox,Technology,Seed,15000000.0,Gurgaon
2021,Samunnati,Technology,Debt Financing,10000000.0,Seoul
2021,Biconomy,Finance,Seed,1500000.0,Pune
2021,True Elements,Food & Beverages,Seed,1000000.0,Pune
2021,Nao Spirits & Beverages Pvt Ltd,Food & Beverages,Series A,2000000.0,Gurgaon
2021,PurpleTutor,Technology,Seed,300000.0,Bengaluru
2021,Karkhana.io,Agriculture,Seed,1500000.0,Bengaluru
2021,SSA Finserv,Technology,Seed,3000000.0,San Francisco
2021,CoinSwitch Kuber,Agriculture,Series A,15000000.0,Mumbai
2021,Paperfly,Commerce,Seed,11000000.0,Mumbai
2021,Infra.Market,Commerce,Debt Financing,6000000.0,Mumbai
2021,ReadyAssist,Transport,Seed,1000000.0,Mumbai
2021,Chalo,Technology,Seed,7000000.0,Mumbai
2021,Ergos,Technology,Series A,3000000.0,Bengaluru
2021,Bolkar,Business Intelligence,Seed,6000000.0,Bengaluru
2021,Wright Research,Business Intelligence,Pre-Seed,6000000.0,Bengaluru
2021,Knocksense,Agriculture,Seed,200000.0,Bengaluru
2021,Pariksha,Technology,Seed,1800000.0,Bengaluru
2021,Toothsi,Agriculture,Series A,5000000.0,New Delhi
2021,Jumbotail,Food & Beverages,Series B,14300000.0,Bengaluru
2021,Phi Commerce,Technology,Series A,4000000.0,Mumbai
2021,Zupee,Agriculture,Seed,10000000.0,Bengaluru
2021,Oneiric Gaming,Agriculture,Seed,6000000.0,Bengaluru
2021,Finsall,Technology,Seed,300000.0,Indore
2021,Legalwiz.in,Technology,Seed,500000.0,Bengaluru
2021,Practically,Technology,Series A,4000000.0,Mumbai
2021,Devic Earth,Agriculture,Seed,1000000.0,Chennai
2021,Zerone,Technology,Pre-Series,1300000.0,Chennai
2021,Pocket Aces,Agriculture,Seed,2000000.0,Chennai
2021,Kyt,Technology,Series A,5000000.0,Chennai
2021,iMumz,Agriculture,Seed,300000.0,Gurugram
2021,BharatPe,Technology,Debt Financing,8200000.0,Bengaluru
2021,CropIn,Technology,Series C,20000000.0,Bengaluru
2021,Vanity Wagon,Beauty & Fashion,Seed,200000.0,Bengaluru
2021,Oyo,Hospitality,Later Stage,7000000.0,Mumbai
2021,Agri10x,Technology,Seed,6000000.0,Bengaluru
2021,BlackSoil,Technology,Seed,4000000.0,Mumbai
2021,HobSpace,Technology,Pre-Series,100000.0,Mumbai
2021,DcodeAI,Technology,Seed,500000.0,Gurugram
2021,KiranaKart,Commerce,Pre-Seed,720000.0,San Francisco
2021,Meddo,Agriculture,Pre-Series,3000000.0,Singapore
2021,SP Robotic Works,Technology,Series A,3000000.0,Bangkok
2021,3SC,Transport,Series B,15000000.0,Gurugram
2021,Chai Waale,Food & Beverages,Seed,600000.0,Kanpur
2021,Minimalist,Beauty & Fashion,Series A,10000000.0,Bengaluru
2021,Biconomy,Finance,Seed,9000000.0,Bengaluru
2021,Fixcraft,Transport,Pre-Series,1000000.0,Mumbai
2021,Slice,Finance,Seed,10000000.0,Gurugram
2021,90+ My Tuition App,Technology,Series A,5000000.0,New Delhi
2021,Wasabi,Business Intelligence,Seed,1800000.0,New Delhi
2021,Strata,Agriculture,Series A,6000000.0,Mumbai
2021,Ourbetterplanet,Commerce,Seed,300000.0,Bengaluru
2021,Murf.ai,Technology,Seed,1500000.0,Gurugram
2021,JetSynthesys,Agriculture,Seed,2000000.0,Chandigarh
2021,MYFITNESS,Lifestyle,Seed,1000000.0,Mumbai
2021,I am Love,Agriculture,Seed,4000000.0,Noida
2021,Gumlet,Technology,Seed,1600000.0,Mumbai
2021,Eloelo,Agriculture,Pre-Series,2000000.0,Bengaluru
2021,Edukemy,Technology,Pre-Series,2000000.0,Mumbai
2021,Zingbus,Transport,Pre-Series,5000000.0,Gurugram
2021,NewsReach,Agriculture,Seed,300000.0,Thane
2021,Pencilton,Technology,Pre-Seed,330000.0,Mumbai
2021,Bandhoo,Technology,Seed,1000000.0,Bengaluru
2021,The Whole Truth,Food & Beverages,Series A,6000000.0,Singapore
2021,Insane AI,Lifestyle,Seed,800000.0,Bengaluru
2021,Learn4o Technology,Education,Seed,6000000.0,Chennai
2021,Skymet,Energy,Seed,1000000.0,Unknown
2021,Go Swift,Commerce,Pre-Series,2000000.0,Hyderabad
2021,Keeros,Food & Beverages,Pre-Series,6000000.0,Gurugram
2021,ReDesyn,Commerce,Pre-Series,300000.0,Mumbai
2021,Inspacco,Commerce,Seed,200000.0,Mumbai
2021,Knorish,Technology,Pre-Series,1000000.0,Bengaluru
2021,Dozee,Agriculture,Series A,5000000.0,Bengaluru
2021,Mailmodo,Business Intelligence,Seed,2000000.0,Gurgaon
2021,SuperBeings,Technology,Seed,6000000.0,Gurugram
2021,NirogStreet,Agriculture,Series A,2500000.0,Unknown
2021,Hyreo,Business Intelligence,Pre-Series,6000000.0,Unknown
2021,GODI Energy,Transport,Seed,6000000.0,Chandigarh
2021,Even,Agriculture,Seed,5000000.0,Mumbai
2021,Captain Fresh,Transport,Series A,12000000.0,Bengaluru
2021,Otipy,Food & Beverages,Series A,10200000.0,Bengaluru
2021,Eka.care,Agriculture,Seed,4500000.0,Bengaluru
2021,Braingroom,Technology,Seed,200000.0,Delhi
2021,Edvizo,Commerce,Pre-Series,1000000.0,Bengaluru
2021,Credenc,Technology,Seed,25000000.0,Bengaluru
2021,Mynvax,Technology,Series A,4000000.0,Pune
2021,RiseBird,Business Intelligence,Seed,500000.0,Bengaluru
2021,Uvi Health,Agriculture,Pre-Seed,330000.0,Bengaluru
2021,Vegrow,Agriculture,Seed,13000000.0,Unknown
2021,Automovill,Transport,Seed,500000.0,Unknown
2021,NFTically,Finance,Seed,6000000.0,Ahmedabad
2021,GalaxyCard,Technology,Seed,450000.0,Unknown
2021,Bella Vita Organic,Agriculture,Seed,10000000.0,Mumbai
2021,SmartCoin,Technology,Seed,10000000.0,Bengaluru
2021,CareerNinja,Technology,Seed,6000000.0,Mumbai
2021,MYSUN,Energy,Seed,2000000.0,Chennai
2021,Sea6 Energy,Technology,Series B,9000000.0,Bengaluru
2021,Beco,Commerce,Seed,500000.0,Bengaluru
2021,OneCode,Technology,Seed,5000000.0,Mumbai
2021,MedPay,Technology,Seed,1200000.0,Delhi
2021,Digantara,Technology,Seed,2500000.0,Warangal
2021,Aqgromalin,Technology,Seed,700000.0,Bengaluru
2021,Square Yards,Agriculture,Seed,25000000.0,Gurugram
2021,Slang Labs,Technology,Seed,6000000.0,Delhi
2021,NirogGyan,Agriculture,Seed,6000000.0,Bengaluru
2021,Bikry app,Technology,Seed,1300000.0,Delhi
2021,Oliveboard,Technology,Seed,3000000.0,Bengaluru
2021,Little Leap,Technology,Unknown,6000000.0,Mumbai
2021,Kredent,Technology,Seed,1000000.0,Ahmedabad
2021,EasyAspataal,Agriculture,Seed,500000.0,Bengaluru
2021,SMOOR,Food & Beverages,Seed,6000000.0,Bengaluru
2021,Pankhuri,Agriculture,Seed,3200000.0,Delhi
2021,Arcana,Technology,Seed,370000.0,Mumbai
2021,AdmitKard,Technology,Seed,6000000.0,Gurugram
2021,UrbanKisaan,Food & Beverages,Seed,6000000.0,Bengaluru
2021,Aquaconnect,Agriculture,Pre-Series,4000000.0,Mumbai
2021,Vah Vah!,Technology,Seed,1800000.0,Gurgaon
2021,LetsDressUp,Technology,Pre-Series,300000.0,Mumbai
2021,Sapio Analytics,Technology,Seed,150000.0,Bengaluru
2021,BHyve,Business Intelligence,Unknown,6000000.0,Chennai
2021,Indi Energy,Energy,Seed,6000000.0,Delhi
2021,The Ayurveda Co,Commerce,Seed,6000000.0,Gurugram
2021,peAR,Technology,Pre-Series,300000.0,Mumbai
2021,Gourmet Garden,Agriculture,Seed,3000000.0,Gurugram
2021,The Sleep Company,Commerce,Pre-Series,1000000.0,Gurugram
2021,TyrePlex,Commerce,Seed,6000000.0,Bengaluru
2021,ION Energy,Transport,Pre-Series,3600000.0,Bengaluru
2021,FRAAZO,Food & Beverages,Series A,11000000.0,Bengaluru
2021,Skylark Drones,Transport,Pre-Series,3000000.0,Mumbai
2021,Leegality,Technology,Pre-Series,6000000.0,Pune
2021,Arcatron Mobility,Agriculture,Seed,6000000.0,Bengaluru
2021,TWID,Technology,Seed,2500000.0,Gurugram
2021,PeakPerformer,Technology,Pre-Seed,6000000.0,Delhi
2021,MyMobiForce,Technology,Pre-Series,1400000.0,Mumbai
2021,Pine Labs,Technology,Seed,600000.0,Bengaluru
2021,Genworks Health,Agriculture,Seed,2000000.0,Bengaluru
2021,Pocketly,Technology,Seed,6000000.0,Gurugram
2021,Neverinstall,Technology,Seed,370000.0,Pune
2021,CoRover,Technology,Seed,6000000.0,Mumbai
2021,BeatO,Agriculture,Series A,5000000.0,Bengaluru
2021,Earth Rhythm,Beauty & Fashion,Seed,1200000.0,Delhi
2021,Fountain9,Technology,Seed,1900000.0,Bengaluru
2021,Rockclimber,Food & Beverages,Seed,1000000.0,Hyderabad
2021,SpEd@home,Technology,Seed,300000.0,Pune
2021,CanPe,Technology,Seed,6000000.0,Chennai
2021,Green Soul,Commerce,Seed,200000.0,Bengaluru
2021,Teachmint,Technology,Series A,20000000.0,Bengaluru
2021,Vahak,Transport,Pre-Series,5000000.0,Gurgaon
2021,goSTOPS,Hospitality,Pre-Series,1000000.0,Pune
2021,Codedamn,Technology,Pre-Seed,6000000.0,Mumbai
2021,Biocraft Innovation Technology,Energy,Pre-Seed,6000000.0,Delhi
2021,Powerplay,Agriculture,Seed,5200000.0,Gurugram
2021,Accio Robotics,Agriculture,Seed,6000000.0,Jaipur
2021,Avishkaar,Technology,Pre-Series,600000.0,Bengaluru
2021,Jobsgaar,Business Intelligence,Seed,140000.0,Jaipur
2021,Almo,Beauty & Fashion,Seed,6000000.0,Kerala
2021,Breathe Well-being,Agriculture,Pre-Series,1000000.0,Gurugram
2021,GalaxEye,Technology,Pre-Seed,6000000.0,Gurugram
2021,Good Health Clinic,Agriculture,Seed,5000000.0,Bengaluru
2021,MYBYK,Agriculture,Pre-Series,1000000.0,Bengaluru
2021,Crejo.Fun,Technology,Seed,3000000.0,Chennai
2021,Bambinos,Technology,Seed,500000.0,Bengaluru
2021,KreditBee,Technology,Seed,8000000.0,Mumbai
2021,Spardha,Technology,Pre-Series,400000.0,Delhi
2021,Onelife Nutriscience,Agriculture,Seed,6000000.0,Chennai
2021,Flatheads,Beauty & Fashion,Seed,6000000.0,Chennai
2021,Fable Fintech,Technology,Series A,6000000.0,Bengaluru
2021,Holisol,Transport,Seed,3000000.0,Hyderabad
2021,Now&Me,Agriculture,Seed,1000000.0,Bengaluru
2021,Fyllo,Technology,Seed,400000.0,Hyderebad
2021,Cora Health,Agriculture,Seed,6000000.0,Mumbai
2021,Blaer Motors,Transport,Seed,300000.0,Delhi
2021,Swiflearn,Technology,Pre-Series,3000000.0,Mumbai
2021,Cashfree,Technology,Seed,6000000.0,Bengaluru
2021,QuickSell,Commerce,Pre-Series,2000000.0,New Delhi
2021,Truemeds,Agriculture,Series A,5000000.0,Bengaluru
2021,Candes,Commerce,Seed,3000000.0,Bengaluru
2021,MediBuddy,Agriculture,Seed,3000000.0,Bengaluru
2021,F5,Food & Beverages,Pre-Series,300000.0,Mumbai
2021,Capital Float,Technology,Seed,6000000.0,Unknown
2021,IntelleWings,Technology,Seed,100000.0,Gurugram
2021,Shyplite,Transport,Seed,1000000.0,Delhi
2021,Refyne,Technology,Series A,20000000.0,Delhi
2021,Greenjoules,Energy,Series A,4500000.0,Unknown
2021,MentorKart,Business Intelligence,Seed,150000.0,Gurugram
2021,Leverage Edu,Technology,Debt Financing,2000000.0,Noida
2021,Kale Logistics,Transport,Series A,5000000.0,Delhi
2021,CustomerGlu,Business Intelligence,Seed,320000.0,Odisha
2021,Cell Propulsion,Agriculture,Seed,2000000.0,Mumbai
2021,Wellbeing Nutrition,Agriculture,Seed,6000000.0,Bengaluru
2021,Pee Safe,Agriculture,Series A,3000000.0,Noida
2021,Chqbook,Technology,Seed,1000000.0,Bengaluru
2021,SimpliContract,Technology,Seed,1800000.0,Unknown
2021,Dropshop,Transport,Pre-Series,1000000.0,Mumbai
2021,Jumbotail,Commerce,Debt Financing,4000000.0,Mumbai
2021,Power Gummies,Agriculture,Seed,1000000.0,Bengaluru
2021,Convosight,Technology,Series A,9000000.0,Pune
2021,Junio,Technology,Seed,600000.0,Delhi
2021,Wherehouse.io,Transport,Seed,6000000.0,Bengaluru
2021,Flexmoney,Technology,Series A,4800000.0,Bengaluru
2021,XYXX Apparels,Beauty & Fashion,Series A,4000000.0,Bengaluru
2021,WaterScience,Commerce,Seed,6000000.0,Unknown
2021,Vital,Technology,Pre-Series,3000000.0,Unknown
2021,Juicy chemistry,Agriculture,Seed,6000000.0,Chennai
2021,Samaaro,Technology,Seed,125000.0,Unknown
2021,Imagimake,Business Intelligence,Pre-Series,500000.0,Bengaluru
2021,MSMEx,Technology,Pre-Series,1000000.0,Gurugram
2021,saarthi.ai,Technology,Seed,6000000.0,Bengaluru
2021,Kutumb,Agriculture,Series A,26000000.0,Gurugram
2021,Superplum,Technology,Pre-Series,3800000.0,Unknown
2021,Upside AI,Technology,Seed,1200000.0,Bengaluru
2021,PazCare,Technology,Seed,6000000.0,Hyderabad
2021,Answer Genomics,Agriculture,Seed,6000000.0,Delhi
2021,Skillmatics,Technology,Series A,6000000.0,Bengaluru
2021,Bimaplan,Technology,Pre-Series,2500000.0,Jaipur
2021,Bueno Finance,Technology,Seed,3000000.0,Chennai
2021,CityMall,Commerce,Series B,22000000.0,Bengaluru
2021,The Switch Fix,Agriculture,Seed,6000000.0,Bengaluru
2021,Anvidha Technologies,Technology,Seed,1500000.0,Unknown
2021,DigiSparsh,Technology,Seed,6000000.0,Mumbai
2021,CoffeeMug.ai,Business Intelligence,Pre-Seed,620000.0,Mumbai
2021,Pathfndr.io,Technology,Pre-Series,6000000.0,Bengaluru
2021,BigLeap,Business Intelligence,Seed,600000.0,Delhi
2021,Kazam,Agriculture,Seed,900000.0,Bengaluru
2021,MYRE Capital,Commerce,Unknown,6000000.0,Delhi
2021,BimaPe,Technology,Pre-Seed,500000.0,Bengaluru
2021,MicroDegree,Technology,Seed,6000000.0,Gurugram
2021,Saarthi Pedagogy,Technology,Unknown,6000000.0,Delhi
2021,Synapsica,Agriculture,Series A,4000000.0,Bengaluru
2021,Kwik Foods,Food & Beverages,Seed,6000000.0,Mumbai
2021,Plutomen,Technology,Seed,300000.0,Noida
2021,Grinntech,Transport,Seed,2000000.0,Mumbai
2021,Green Cure,Agriculture,Pre-Series,6000000.0,Mumbai
2021,WINDO,Commerce,Seed,500000.0,Gurugram
2021,ApnaKlub,Commerce,Pre-Series,6000000.0,Gurugram
2021,LegalPay,Technology,Seed,6000000.0,Chennai
2021,Lavado,Commerce,Seed,6000000.0,Gurugram
2021,Navars,Technology,Seed,6000000.0,Mumbai
2021,GoBolt,Transport,Series B,20000000.0,Chennai
2021,Loco,Agriculture,Seed,9000000.0,Bengaluru
2021,Auric,Agriculture,Pre-Series,2000000.0,Ahmedabad
2021,Edmingle,Technology,Seed,300000.0,Unknown
2021,Slice,Technology,Seed,20000000.0,Bengaluru
2021,Humit,Agriculture,Pre-Seed,6000000.0,Bihar
2021,Airblack,Technology,Series A,5200000.0,Bengaluru
2021,NIRAMAI,Agriculture,Seed,6000000.0,Hyderabad
2021,Intervue,Technology,Seed,6000000.0,Unknown
2021,Nestroots,Beauty & Fashion,Seed,100000.0,Pune
2021,Detect Technologies,Agriculture,Seed,12000000.0,Mumbai
2021,CredR,Transport,Seed,6500000.0,Noida
2021,TABLT,Agriculture,Series A,3000000.0,Gujarat
2021,Hesa,Technology,Seed,2000000.0,Gurugram
2021,Powerhouse91,Commerce,Seed,6000000.0,Gurugram
2021,Nalanda Learning,Technology,Seed,5000000.0,Gurugram
2021,Chargeup,Energy,Pre-Series,6000000.0,Gurugram
2021,Knackit,Technology,Seed,100000.0,Bengaluru
2021,Treebo Hotels,Hospitality,Later Stage,16000000.0,Unknown
2021,Raptee Energy,Transport,Seed,700000.0,Gurugram
2021,Meddo,Agriculture,Seed,6000000.0,Mumbai
2021,Supertails,Agriculture,Pre-Series,2600000.0,Bengaluru
2021,SkilloVilla,Technology,Seed,300000.0,Unknown
2021,Cancer Clinics,Agriculture,Pre-Series,1500000.0,Unknown
2021,Velocity,Technology,Seed,1300000.0,Unknown
2021,Happy Jars,Food & Beverages,Seed,400000.0,Mumbai
2021,ExtraaEdge,Technology,Pre-Series,1000000.0,Bengaluru
2021,Zotalabs,Technology,Seed,1250000.0,Bengaluru
2021,Voiro,Business Intelligence,Pre-Series,1800000.0,Bengaluru
2021,Instoried,Agriculture,Seed,6000000.0,Pune
2021,Rupifi,Technology,Pre-Series,4100000.0,Delhi
2021,Moneyboxx,Technology,Debt Financing,3000000.0,Pune
2021,CityMall,Commerce,Series A,11000000.0,Kerala
2021,Janani,Agriculture,Seed,1000000.0,Unknown
2021,ReshaMandi,Technology,Seed,1700000.0,Bengaluru
2021,Bombay Shaving Company,Lifestyle,Seed,2000000.0,Delhi
2021,DotPe,Technology,Series A,27000000.0,Delhi
2021,Homingos,Technology,Seed,6000000.0,Mumbai
2021,Anar Business Community,Technology,Seed,6000000.0,Mumbai
2021,Settlrs,Agriculture,Pre-Series,6000000.0,Ahmedabad
2021,HealthPlix,Agriculture,Series B,13500000.0,Delhi
2021,Masai School,Technology,Series A,5000000.0,Bengaluru
2021,Bewakoof,Beauty & Fashion,Seed,4000000.0,Noida
2021,IndiaLends,Technology,Seed,5100000.0,Delhi
2021,Tilt,Agriculture,Seed,125000.0,Unknown
2021,NeoDove,Technology,Seed,15000000.0,Mumbai
2021,Zaara Biotech,Technology,Seed,10000000.0,Gurugram
2021,True Balance,Technology,Debt Financing,10000000.0,Unknown
2021,Muvin,Technology,Seed,1000000.0,Hyderabad
2021,FloBiz,Technology,Series A,10000000.0,Bengaluru
2021,Jeevam Health,Health,Pre-Seed,1500000.0,Bengaluru
2021,OZiva,Agriculture,Series B,12000000.0,Haryana
2021,Blive,Hospitality,Pre-Series,1000000.0,Chennai
2021,Euler Motors,Transport,Series A,2600000.0,Bengaluru
2021,Pixxel,Technology,Seed,7300000.0,Unknown
2021,Prescinto,Energy,Seed,3500000.0,Delhi
2021,MyGlamm,Beauty & Fashion,Series C,20000000.0,Goa
2021,Chirrup,Agriculture,Pre-Seed,300000.0,Mumbai
2021,Livve Homes,Agriculture,Seed,5000000.0,Bengaluru
2021,Juicy Chemistry,Agriculture,Series A,6300000.0,Bengaluru
2021,Svasti Microfinance,Technology,Seed,4000000.0,Chennai
2021,Nexprt,Business Intelligence,Seed,2000000.0,Tamil Nadu
2021,Wysa,Technology,Seed,6000000.0,Delhi
2021,Indifi,Technology,Debt Financing,5000000.0,Unknown
2021,Firmway,Technology,Pre-Seed,6000000.0,Bengaluru
2021,Say Cheese,Technology,Seed,1000000.0,Mumbai
2021,Indic Inspirations,Lifestyle,Seed,300000.0,Bengaluru
2021,Bimaplan,Technology,Seed,500000.0,Bengaluru
2021,YAP,Technology,Series B,10000000.0,Unknown
2021,Leap Finance,Technology,Series B,17000000.0,Ahmedabad
2021,BlackSoil NBFC,Technology,Seed,3000000.0,Unknown
2021,4baseCare,Technology,Pre-Series,2000000.0,Unknown
2021,Ezstays,Technology,Seed,400000.0,Bengaluru
2021,Stylework,Business Intelligence,Pre-Series,500000.0,Unknown
2021,Kinara Capital,Technology,Seed,6000000.0,Bengaluru
2021,Riskcovry,Technology,Series A,5000000.0,Delhi
2021,NODWIN,Agriculture,Seed,20000000.0,Bengaluru
2021,Quizizz,Technology,Series A,12500000.0,Delhi
2021,Ecom Express,Commerce,Seed,20000000.0,Unknown
2021,Captain Fresh,Commerce,Seed,3000000.0,Mumbai
2021,Northern Arc,Technology,Debt Financing,10000000.0,Mumbai
2021,Qoohoo,Technology,Seed,800000.0,Bengaluru
2021,IGL,Agriculture,Seed,500000.0,Bengaluru
2021,AMPM,Commerce,Seed,200000.0,Unknown
2021,The ePlane,Agriculture,Seed,1000000.0,Bengaluru
2021,Cashify,Commerce,Seed,15000000.0,Unknown
2021,Bijnis,Commerce,Seed,6000000.0,Mumbai
2021,Questt,Technology,Seed,1000000.0,Unknown
2021,DealShare,Commerce,Debt Financing,3000000.0,Unknown
2021,Euler Motors,Transport,Series A,4000000.0,Mumbai
2021,KoineArth,Finance,Pre-Series,1800000.0,Bengaluru
2021,ImaginXP,Technology,Seed,1500000.0,Unknown
2021,Virohan,Technology,Seed,6000000.0,Gurugram
2021,Apna.co,Business Intelligence,Seed,12500000.0,Unknown
2021,ideaForge,Agriculture,Seed,2000000.0,Bengaluru
2021,Clairco,Technology,Seed,500000.0,Unknown
2021,ParkSmart,Transport,Seed,6000000.0,Bengaluru
2021,Virohan,Technology,Series A,3000000.0,Noida
2021,BankSathi,Technology,Seed,200000.0,Delhi
2021,Spark Studio,Technology,Seed,6000000.0,Gurugram
2021,BlissClub,Beauty & Fashion,Seed,2000000.0,Bengaluru
2021,BricSpaces,Agriculture,Pre-Seed,350000.0,Bengaluru
2021,ANSR,Business Intelligence,Series B,15000000.0,Mumbai
2021,Keito,Technology,Seed,6000000.0,Delhi
2021,Reccy Adventures,Sports,Seed,400000.0,Bengaluru
2021,Magenta EV,Energy,Series A,15000000.0,Mumbai
2021,Karbon Card,Technology,Pre-Series,1000000.0,Bengaluru
2021,Wysa,Technology,Series A,5000000.0,Bengaluru
2021,Agnikul,Technology,Series A,11000000.0,Noida
2021,LegalPay,Technology,Seed,6000000.0,Bengaluru
2021,Glamplus,Technology,Pre-Series,200000.0,Bengaluru
2021,Tekie,Technology,Seed,1500000.0,Mumbai
2021,Asirvad Microfinance,Technology,Seed,15000000.0,Bengaluru
2021,Avalon Labs,Technology,Pre-Series,6000000.0,Mumbai
2021,Betterhalf.ai,Lifestyle,Pre-Series,3000000.0,Bengaluru
2021,Rezo.ai,Technology,Seed,6000000.0,Unknown
2021,Mentoria,Technology,Pre-Series,200000.0,Bengaluru
2021,Cuvette Tech,Business Intelligence,Seed,1800000.0,Mumbai
2021,Clensta,Technology,Seed,600000.0,Mumbai
2021,FarMart,Technology,Pre-Series,24000000.0,Hyderabad
2021,Kodo Card,Technology,Seed,8000000.0,Bengaluru
2021,Polygon,Agriculture,Seed,6000000.0,Hyderabad
2021,Get My Parking,Transport,Seed,6000000.0,Mumbai
2021,Cellestial,Agriculture,Pre-Series,500000.0,Chennai
2021,Plum,Agriculture,Series A,15000000.0,Unknown
2021,ThatMate,Agriculture,Seed,140000.0,Bengaluru
2021,Klassroom,Technology,Pre-Series,200000.0,Unknown
2021,Convin,Technology,Pre-Seed,300000.0,Gurugram
2021,Disruptium,Business Intelligence,Seed,200000.0,Bengaluru
2021,MedTel Healthcare,Agriculture,Pre-Series,5000000.0,Uttar Pradesh
2021,Pickright Technologies,Technology,Seed,200000.0,Indore
2021,Ingenium,Technology,Seed,6000000.0,Bhopal
2021,RuleZero,Technology,Seed,1000000.0,Mumbai
2021,Rubix Data Sciences,Technology,Seed,800000.0,Bengaluru
2021,Locobuzz,Business Intelligence,Series A,4000000.0,Bengaluru
2021,We Founder Circle,Technology,Pre-Seed,2000000.0,Bengaluru
2021,Haqdarshak,Finance,Pre-Series,800000.0,Bengaluru
2021,Celcius,Transport,Seed,6000000.0,Gurgaon
2021,Enthu.ai,Technology,Seed,200000.0,Mumbai
2021,Myelin Foundry,Technology,Pre-Series,1000000.0,Mumbai
2021,SuperOps.ai,Technology,Seed,3000000.0,Mumbai
2021,6Degree,Commerce,Seed,1000000.0,Delhi
2021,Teachmint,Technology,Series A,16500000.0,Delhi
2021,Sarathi,Agriculture,Seed,100000.0,Bengaluru
2021,Jidoka Technologies,Technology,Seed,340000.0,Bengaluru
2021,Avail Finance,Technology,Debt Financing,3000000.0,Delhi
2021,Nivesh,Technology,Pre-Series,1600000.0,Bengaluru
2021,Thingsup,Technology,Seed,1000000.0,Delhi
2021,Arthya Wealth and Investments,Technology,Pre-Series,1000000.0,Bengaluru
2021,Kiko Live,Commerce,Pre-Series,1000000.0,Unknown
2021,TurboHire,Technology,Seed,6000000.0,Gurugram
2021,The Hosteller,Hospitality,Pre-Series,1000000.0,Mumbai
2021,SatSure,Agriculture,Seed,6000000.0,Bengaluru
2021,Ruptok Fintech,Finance,Pre-Series,2000000.0,Haryana
2021,VilCart,Commerce,Seed,2000000.0,Delhi
2021,Dogsee Chew,Food & Beverages,Pre-Series,7000000.0,Haryana
2021,Advantage Club,Technology,Pre-Series,3300000.0,Bengaluru
2021,TRDR,Finance,Seed,150000.0,Mumbai
2021,Leap India,Transport,Seed,10000000.0,Bengaluru
2021,SuperBottoms,Commerce,Seed,400000.0,Haryana
2021,Cora Health,Lifestyle,Seed,600000.0,Delhi
2021,Battery Smart,Energy,Pre-Series,7000000.0,Noida
2021,Mosaic Wellness,Lifestyle,Series A,24000000.0,Mumbai
2021,CloudFiles,Technology,Pre-Seed,300000.0,Bengaluru
2021,The Viral Fever,Agriculture,Seed,2000000.0,Kolkata
2021,Xpand,Commerce,Pre-Series,1500000.0,Delhi
2021,Troo Good,Commerce,Series A,7000000.0,Unknown
2021,Prodo,Commerce,Pre-Seed,300000.0,Unknown
2021,Unnati,Technology,Series A,7000000.0,Mumbai
2021,Lysto,Finance,Seed,3000000.0,Delhi
2021,Wakefit,Commerce,Series C,20000000.0,Chennai
2021,Buyofuel,Energy,Seed,100000.0,Delhi
2021,ElectricPe,Transport,Seed,3000000.0,Delhi
